,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
132,2003,RSA,SOUTH AFRICAN GRAND PRIX - Phakisa Freeway,125cc,RAC,"April,25,2003",n/a,n/a,n/a,n/a,25,0,,Alvaro BAUTISTA,SPA,,Aprilia,146.3,+58.109
133,2003,RSA,SOUTH AFRICAN GRAND PRIX - Phakisa Freeway,125cc,RAC,"April,25,2003",n/a,n/a,n/a,n/a,26,0,,Christopher MARTIN,GBR,,Aprilia,146.3,+58.622
134,2003,RSA,SOUTH AFRICAN GRAND PRIX - Phakisa Freeway,125cc,RAC,"April,25,2003",n/a,n/a,n/a,n/a,27,0,,Julian SIMON,SPA,,Malaguti,145.9,+1'05.036
135,2003,RSA,SOUTH AFRICAN GRAND PRIX - Phakisa Freeway,125cc,RAC,"April,25,2003",n/a,n/a,n/a,n/a,28,0,,Roberto LOCATELLI,ITA,,KTM,145.5,+1'11.674
136,2003,RSA,SOUTH AFRICAN GRAND PRIX - Phakisa Freeway,125cc,RAC,"April,25,2003",n/a,n/a,n/a,n/a,29,0,,Peter LENART,HUN,,Honda,144.2,+1'35.808
137,2003,RSA,SOUTH AFRICAN GRAND PRIX - Phakisa Freeway,125cc,RAC,"April,25,2003",n/a,n/a,n/a,n/a,crash,0,,Stefano PERUGINI,ITA,,Aprilia,109.6,23 Laps
138,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,1,0,,Valentino ROSSI,ITA,,Honda,153.0,46'50.345
139,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,2,0,,Max BIAGGI,ITA,,Honda,152.6,+6.333
140,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,3,0,,Troy BAYLISS,AUS,,Ducati,152.3,+12.077
141,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,4,0,,Tohru UKAWA,JPN,,Honda,152.1,+16.186
142,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,5,0,,Alex BARROS,BRA,,Yamaha,152.0,+18.630
143,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,6,0,,Makoto TAMADA,JPN,,Honda,151.7,+24.153
144,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,7,0,,John HOPKINS,USA,,Suzuki,151.3,+30.959
145,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,8,0,,Shinya NAKANO,JPN,,Yamaha,151.3,+31.218
146,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,9,0,,Nobuatsu AOKI,JPN,,Proton KR,151.0,+36.002
147,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,10,0,,Olivier JACQUE,FRA,,Yamaha,151.0,+37.566
148,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,11,0,,Noriyuki HAGA,JPN,,Aprilia,150.6,+43.753
149,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,12,0,,Jeremy McWILLIAMS,GBR,,Proton KR,150.6,+43.894
150,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,13,0,,Kenny ROBERTS JR,USA,,Suzuki,150.4,+48.891
151,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,14,0,,Colin EDWARDS,USA,,Aprilia,150.2,+52.128
152,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,15,0,,Andrew PITT,AUS,,Kawasaki,149.4,+1'08.179
153,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,16,0,,Alex HOFMANN,GER,,Kawasaki,149.3,+1'08.372
154,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,17,0,,Marco MELANDRI,ITA,,Yamaha,148.2,+1'31.010
155,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,18,0,,Garry McCOY,AUS,,Kawasaki,147.0,1 Lap
156,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,MotoGP,RAC,"May,09,2003",n/a,n/a,n/a,n/a,crash,0,,Carlos CHECA,SPA,,Yamaha,149.9,24 Laps
157,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,1,0,,Toni ELIAS,SPA,,Aprilia,149.4,46'10.793
158,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,2,0,,Roberto ROLFO,ITA,,Honda,149.4,+0.521
159,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,3,0,,Randy DE PUNIET,FRA,,Aprilia,149.4,+0.539
160,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,4,0,,Manuel POGGIALI,RSM,,Aprilia,149.4,+0.607
161,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,5,0,,Anthony WEST,AUS,,Aprilia,148.8,+12.048
162,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,6,0,,Sebastian PORTO,ARG,,Honda,148.7,+14.204
163,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,7,0,,Fonsi NIETO,SPA,,Aprilia,148.2,+22.463
164,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,8,0,,Naoki MATSUDO,JPN,,Yamaha,147.4,+37.840
165,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,9,0,,Alex DEBON,SPA,,Honda,147.1,+42.820
166,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,10,0,,Joan OLIVE,SPA,,Aprilia,146.8,+48.821
167,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,11,0,,Franco BATTAINI,ITA,,Aprilia,146.7,+52.185
168,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,12,0,,Alex BALDOLINI,ITA,,Aprilia,146.5,+54.704
169,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,13,0,,Eric BATAILLE,FRA,,Honda,146.4,+56.089
170,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,14,0,,Christian GEMMEL,GER,,Honda,146.4,+57.708
171,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,15,0,,Dirk HEIDOLF,GER,,Aprilia,146.1,+1'03.433
172,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,16,0,,Jaroslav HULES,CZE,,Yamaha,145.8,+1'08.944
173,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,17,0,,Jakub SMRZ,CZE,,Honda,145.3,+1'18.200
174,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,18,0,,Chaz DAVIES,GBR,,Aprilia,145.3,+1'18.401
175,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,19,0,,Alvaro MOLINA,SPA,,Aprilia,145.0,+1'25.198
176,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,20,0,,Henk vd LAGEMAAT,NED,,Honda,142.6,1 Lap
177,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,21,0,,Luis CASTRO,SPA,,Yamaha,138.3,1 Lap
178,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,250cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,crash,0,,Erwan NIGON,FRA,,Aprilia,140.8,24 Laps
179,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,1,0,,Lucio CECCHINELLO,ITA,,Aprilia,145.8,41'52.177
180,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,2,0,,Steve JENKNER,GER,,Aprilia,145.8,+0.088
181,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,3,0,,Alex DE ANGELIS,RSM,,Aprilia,145.8,+0.378
182,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,4,0,,Dani PEDROSA,SPA,,Honda,145.7,+1.385
183,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,5,0,,Stefano PERUGINI,ITA,,Aprilia,145.7,+1.507
184,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,6,0,,Casey STONER,AUS,,Aprilia,145.1,+11.402
185,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,7,0,,Hector BARBERA,SPA,,Aprilia,145.1,+11.496
186,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,8,0,,Youichi UI,JPN,,Aprilia,144.9,+15.577
187,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,9,0,,Andrea DOVIZIOSO,ITA,,Honda,144.7,+18.604
188,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,10,0,,Mirko GIANSANTI,ITA,,Aprilia,144.7,+18.897
189,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,11,0,,Masao AZUMA,JPN,,Honda,144.4,+23.532
190,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,12,0,,Thomas LUTHI,SWI,,Honda,144.4,+23.600
191,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,13,0,,Gino BORSOI,ITA,,Aprilia,144.4,+23.810
192,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,14,0,,Marco SIMONCELLI,ITA,,Aprilia,144.4,+24.208
193,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,15,0,,Jorge LORENZO,SPA,,Derbi,144.3,+25.139
194,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,16,0,,Mika KALLIO,FIN,,Honda,144.3,+25.230
195,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,17,0,,Alvaro BAUTISTA,SPA,,Aprilia,144.2,+27.742
196,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,18,0,,Emilio ALZAMORA,SPA,,Derbi,144.1,+28.511
197,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,19,0,,Gabor TALMACSI,HUN,,Aprilia,144.1,+29.036
198,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,20,0,,Gioele PELLINO,ITA,,Aprilia,142.4,+59.993
199,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,21,0,,Simone CORSI,ITA,,Honda,142.2,+1'02.499
200,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,22,0,,Arnaud VINCENT,FRA,,KTM,142.2,+1'02.545
201,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,23,0,,Fabrizio LAI,ITA,,Malaguti,142.2,+1'02.841
202,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,24,0,,Max SABBATANI,ITA,,Aprilia,142.2,+1'03.046
203,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,25,0,,Sergio GADEA,SPA,,Aprilia,141.8,+1'11.364
204,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,26,0,,Imre TOTH,HUN,,Honda,141.7,+1'11.453
205,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,27,0,,Ismael ORTEGA,SPA,,Aprilia,141.7,+1'11.693
206,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,28,0,,Mike DI MEGLIO,FRA,,Aprilia,141.3,+1'20.298
207,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,29,0,,Ruben CATALAN,SPA,,Aprilia,140.5,+1'34.875
208,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,30,0,,Leon CAMIER,GBR,,Honda,140.5,+1'34.935
209,2003,SPA,SPANISH GRAND PRIX - Circuito de Jerez - Angel Nieto,125cc,RAC,"May,09,2003",n/a,n/a,n/a,n/a,crash,0,,Peter LENART,HUN,,Honda,,23 Laps
210,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,1,0,,Sete GIBERNAU,SPA,,Honda,133.1,24'29.665
211,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,2,0,,Valentino ROSSI,ITA,,Honda,133.1,+0.165
212,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,3,0,,Alex BARROS,BRA,,Yamaha,132.9,+1.793
213,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,4,0,,Olivier JACQUE,FRA,,Yamaha,130.5,+29.912
214,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,5,0,,Max BIAGGI,ITA,,Honda,130.3,+31.493
215,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,6,0,,Jeremy McWILLIAMS,GBR,,Proton KR,130.1,+33.946
216,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,7,0,,Tohru UKAWA,JPN,,Honda,130.0,+35.447
217,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,8,0,,Noriyuki HAGA,JPN,,Aprilia,129.9,+36.231
218,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,9,0,,Garry McCOY,AUS,,Kawasaki,128.6,+51.254
219,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,10,0,,Colin EDWARDS,USA,,Aprilia,127.7,+1'01.802
220,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,11,0,,Norick ABE,JPN,,Yamaha,114.6,1 Lap
221,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,12,0,,Nicky HAYDEN,USA,,Honda,113.8,1 Lap
222,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,13,0,,Ryuichi KIYONARI,JPN,,Honda,113.8,1 Lap
223,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,14,0,,Shinya NAKANO,JPN,,Yamaha,107.1,2 Laps
224,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,15,0,,Marco MELANDRI,ITA,,Yamaha,106.5,2 Laps
225,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,16,0,,Kenny ROBERTS JR,USA,,Suzuki,103.6,2 Laps
226,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC,"May,23,2003",n/a,n/a,n/a,n/a,crash,0,,Loris CAPIROSSI,ITA,,Ducati,,13 Laps
227,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,1,0,,Sete GIBERNAU,SPA,,Honda,133.1,24'29.665
228,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,2,0,,Valentino ROSSI,ITA,,Honda,133.1,+0.165
229,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,3,0,,Alex BARROS,BRA,,Yamaha,132.9,+1.793
230,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,4,0,,Olivier JACQUE,FRA,,Yamaha,130.5,+29.912
231,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,5,0,,Max BIAGGI,ITA,,Honda,130.3,+31.493
232,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,6,0,,Jeremy McWILLIAMS,GBR,,Proton KR,130.1,+33.946
233,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,7,0,,Tohru UKAWA,JPN,,Honda,130.0,+35.447
234,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,8,0,,Noriyuki HAGA,JPN,,Aprilia,129.9,+36.231
235,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,9,0,,Garry McCOY,AUS,,Kawasaki,128.6,+51.254
236,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,10,0,,Colin EDWARDS,USA,,Aprilia,127.7,+1'01.802
237,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,11,0,,Norick ABE,JPN,,Yamaha,114.6,1 Lap
238,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,12,0,,Nicky HAYDEN,USA,,Honda,113.8,1 Lap
239,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,13,0,,Ryuichi KIYONARI,JPN,,Honda,113.8,1 Lap
240,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,14,0,,Shinya NAKANO,JPN,,Yamaha,107.1,2 Laps
241,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,15,0,,Marco MELANDRI,ITA,,Yamaha,106.5,2 Laps
242,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,16,0,,Kenny ROBERTS JR,USA,,Suzuki,103.6,2 Laps
243,2003,FRA,FRENCH GRAND PRIX - Le Mans,MotoGP,RAC2,"May,23,2003",n/a,n/a,n/a,n/a,crash,0,,Loris CAPIROSSI,ITA,,Ducati,,13 Laps
244,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,1,0,,Toni ELIAS,SPA,,Aprilia,148.5,43'55.538
245,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,2,0,,Randy DE PUNIET,FRA,,Aprilia,148.2,+3.740
246,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,3,0,,Roberto ROLFO,ITA,,Honda,148.2,+4.562
247,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,4,0,,Fonsi NIETO,SPA,,Aprilia,148.2,+4.972
248,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,5,0,,Naoki MATSUDO,JPN,,Yamaha,148.2,+5.122
249,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,6,0,,Sylvain GUINTOLI,FRA,,Aprilia,148.1,+6.100
250,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,7,0,,Anthony WEST,AUS,,Aprilia,146.8,+29.672
251,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,8,0,,Alex DEBON,SPA,,Honda,146.5,+34.885
252,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,9,0,,Christian GEMMEL,GER,,Honda,146.5,+35.013
253,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,10,0,,Joan OLIVE,SPA,,Aprilia,146.5,+35.559
254,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,11,0,,Hector FAUBEL,SPA,,Aprilia,145.9,+45.562
255,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,12,0,,Johan STIGEFELT,SWE,,Aprilia,145.4,+54.955
256,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,13,0,,Alex BALDOLINI,ITA,,Aprilia,145.4,+55.049
257,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,14,0,,Hugo MARCHAND,FRA,,Aprilia,145.4,+55.794
258,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,15,0,,Eric BATAILLE,FRA,,Honda,145.4,+56.183
259,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,16,0,,Jaroslav HULES,CZE,,Yamaha,145.3,+57.386
260,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,17,0,,Erwan NIGON,FRA,,Aprilia,143.7,+1'27.351
261,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,18,0,,Franco BATTAINI,ITA,,Aprilia,143.2,+1'36.597
262,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,19,0,,Jakub SMRZ,CZE,,Honda,141.5,1 Lap
263,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,20,0,,Henk vd LAGEMAAT,NED,,Honda,141.5,1 Lap
264,2003,FRA,FRENCH GRAND PRIX - Le Mans,250cc,RAC,"May,23,2003",n/a,n/a,n/a,n/a,crash,0,,Samuel AUBRY,FRA,,Honda,126.8,24 Laps
